##############################
INIT betaVAE, device: cuda
Case Name:
 Re100_smallerCNN_beta0.005_wDecay0_dim2_lr0.0002OneCycleLR1e-05_bs256_epochs1000
##############################
INFO: Start Training 
INFO: Data Summary: N train: 149800,N test: 200,N total 150000
INFO: Dataloader generated, Num train batch = 586 
Num val batch = 1
##############################
INFO: Start Compiling
INFO: Compiling Finished!
Training Re100_smallerCNN_beta0.005_wDecay0_dim2_lr0.0002OneCycleLR1e-05_bs256_epochs1000
Epoch:   1/1000, Loss: 0.9657, Loss_test: 0.9061, MSE: 0.9644, KLD: 1.1432, collapsed:  0, time train: 11.116, time test: 0.100
Epoch: 351/1000, Loss: 0.5981, Loss_test: 0.8150, MSE: 0.5804, KLD: 3.5329, collapsed:  2, time train: 5.737, time test: 0.004
Epoch: 352/1000, Loss: 0.5980, Loss_test: 0.8082, MSE: 0.5804, KLD: 3.5321, collapsed:  2, time train: 5.737, time test: 0.004
Epoch: 353/1000, Loss: 0.5977, Loss_test: 0.8225, MSE: 0.5800, KLD: 3.5338, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 354/1000, Loss: 0.5975, Loss_test: 0.8029, MSE: 0.5798, KLD: 3.5319, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 355/1000, Loss: 0.5985, Loss_test: 0.7966, MSE: 0.5809, KLD: 3.5273, collapsed:  2, time train: 5.737, time test: 0.004
Epoch: 356/1000, Loss: 0.5978, Loss_test: 0.8116, MSE: 0.5801, KLD: 3.5292, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 357/1000, Loss: 0.5989, Loss_test: 0.8068, MSE: 0.5812, KLD: 3.5237, collapsed:  2, time train: 5.737, time test: 0.004
Epoch: 358/1000, Loss: 0.5979, Loss_test: 0.8040, MSE: 0.5803, KLD: 3.5217, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 359/1000, Loss: 0.5965, Loss_test: 0.7927, MSE: 0.5788, KLD: 3.5305, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 360/1000, Loss: 0.5966, Loss_test: 0.8129, MSE: 0.5790, KLD: 3.5322, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 361/1000, Loss: 0.5959, Loss_test: 0.8088, MSE: 0.5782, KLD: 3.5362, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 362/1000, Loss: 0.5969, Loss_test: 0.7896, MSE: 0.5793, KLD: 3.5393, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 363/1000, Loss: 0.5978, Loss_test: 0.8098, MSE: 0.5801, KLD: 3.5336, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 364/1000, Loss: 0.5959, Loss_test: 0.7931, MSE: 0.5782, KLD: 3.5373, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 365/1000, Loss: 0.5959, Loss_test: 0.8055, MSE: 0.5782, KLD: 3.5383, collapsed:  2, time train: 5.732, time test: 0.004
Epoch: 366/1000, Loss: 0.5955, Loss_test: 0.7946, MSE: 0.5777, KLD: 3.5462, collapsed:  2, time train: 5.733, time test: 0.004
Epoch: 367/1000, Loss: 0.5958, Loss_test: 0.8034, MSE: 0.5781, KLD: 3.5381, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 368/1000, Loss: 0.5964, Loss_test: 0.7938, MSE: 0.5787, KLD: 3.5400, collapsed:  2, time train: 5.732, time test: 0.004
Epoch: 369/1000, Loss: 0.5967, Loss_test: 0.8076, MSE: 0.5789, KLD: 3.5459, collapsed:  2, time train: 5.733, time test: 0.004
Epoch: 370/1000, Loss: 0.5963, Loss_test: 0.8106, MSE: 0.5786, KLD: 3.5424, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 371/1000, Loss: 0.5973, Loss_test: 0.8135, MSE: 0.5796, KLD: 3.5418, collapsed:  2, time train: 5.730, time test: 0.004
Epoch: 372/1000, Loss: 0.5992, Loss_test: 0.8140, MSE: 0.5815, KLD: 3.5380, collapsed:  2, time train: 5.730, time test: 0.004
Epoch: 373/1000, Loss: 0.6002, Loss_test: 0.8122, MSE: 0.5826, KLD: 3.5327, collapsed:  2, time train: 5.728, time test: 0.004
Epoch: 374/1000, Loss: 0.5999, Loss_test: 0.8175, MSE: 0.5822, KLD: 3.5332, collapsed:  2, time train: 5.730, time test: 0.004
Epoch: 375/1000, Loss: 0.5991, Loss_test: 0.8162, MSE: 0.5814, KLD: 3.5365, collapsed:  2, time train: 5.729, time test: 0.004
Epoch: 376/1000, Loss: 0.5983, Loss_test: 0.7959, MSE: 0.5806, KLD: 3.5350, collapsed:  2, time train: 5.728, time test: 0.004
Epoch: 377/1000, Loss: 0.5960, Loss_test: 0.8044, MSE: 0.5783, KLD: 3.5490, collapsed:  2, time train: 5.730, time test: 0.004
Epoch: 378/1000, Loss: 0.5955, Loss_test: 0.8025, MSE: 0.5778, KLD: 3.5420, collapsed:  2, time train: 5.730, time test: 0.004
Epoch: 379/1000, Loss: 0.5952, Loss_test: 0.8146, MSE: 0.5775, KLD: 3.5441, collapsed:  2, time train: 5.729, time test: 0.004
Epoch: 380/1000, Loss: 0.5951, Loss_test: 0.8067, MSE: 0.5773, KLD: 3.5535, collapsed:  2, time train: 5.730, time test: 0.004
Epoch: 381/1000, Loss: 0.5941, Loss_test: 0.7918, MSE: 0.5764, KLD: 3.5481, collapsed:  2, time train: 5.726, time test: 0.004
Epoch: 382/1000, Loss: 0.5962, Loss_test: 0.8215, MSE: 0.5785, KLD: 3.5363, collapsed:  2, time train: 5.731, time test: 0.004
Epoch: 383/1000, Loss: 0.5993, Loss_test: 0.8006, MSE: 0.5816, KLD: 3.5298, collapsed:  2, time train: 5.729, time test: 0.004
Epoch: 384/1000, Loss: 0.5970, Loss_test: 0.8012, MSE: 0.5793, KLD: 3.5436, collapsed:  2, time train: 5.727, time test: 0.004
Epoch: 385/1000, Loss: 0.6000, Loss_test: 0.7987, MSE: 0.5823, KLD: 3.5240, collapsed:  2, time train: 5.726, time test: 0.004
Epoch: 386/1000, Loss: 0.5965, Loss_test: 0.8132, MSE: 0.5788, KLD: 3.5408, collapsed:  2, time train: 5.728, time test: 0.004
Epoch: 387/1000, Loss: 0.5964, Loss_test: 0.7966, MSE: 0.5786, KLD: 3.5515, collapsed:  2, time train: 5.731, time test: 0.004
Epoch: 388/1000, Loss: 0.5962, Loss_test: 0.8133, MSE: 0.5784, KLD: 3.5475, collapsed:  2, time train: 5.728, time test: 0.004
Epoch: 389/1000, Loss: 0.5955, Loss_test: 0.8089, MSE: 0.5778, KLD: 3.5463, collapsed:  2, time train: 5.732, time test: 0.004
Epoch: 390/1000, Loss: 0.5948, Loss_test: 0.8148, MSE: 0.5771, KLD: 3.5566, collapsed:  2, time train: 5.730, time test: 0.004
Epoch: 391/1000, Loss: 0.5945, Loss_test: 0.8145, MSE: 0.5767, KLD: 3.5669, collapsed:  2, time train: 5.731, time test: 0.004
Epoch: 392/1000, Loss: 0.5944, Loss_test: 0.8135, MSE: 0.5766, KLD: 3.5561, collapsed:  2, time train: 5.728, time test: 0.004
Epoch: 393/1000, Loss: 0.5945, Loss_test: 0.8047, MSE: 0.5768, KLD: 3.5558, collapsed:  2, time train: 5.727, time test: 0.004
Epoch: 394/1000, Loss: 0.5952, Loss_test: 0.8108, MSE: 0.5775, KLD: 3.5419, collapsed:  2, time train: 5.729, time test: 0.004
Epoch: 395/1000, Loss: 0.5946, Loss_test: 0.8095, MSE: 0.5768, KLD: 3.5489, collapsed:  2, time train: 5.733, time test: 0.004
Epoch: 396/1000, Loss: 0.5946, Loss_test: 0.8182, MSE: 0.5768, KLD: 3.5521, collapsed:  2, time train: 5.728, time test: 0.004
Epoch: 397/1000, Loss: 0.5945, Loss_test: 0.7939, MSE: 0.5767, KLD: 3.5514, collapsed:  2, time train: 5.730, time test: 0.004
Epoch: 398/1000, Loss: 0.5938, Loss_test: 0.7988, MSE: 0.5761, KLD: 3.5533, collapsed:  2, time train: 5.729, time test: 0.004
Epoch: 399/1000, Loss: 0.5936, Loss_test: 0.8188, MSE: 0.5758, KLD: 3.5503, collapsed:  2, time train: 5.729, time test: 0.004
Epoch: 400/1000, Loss: 0.5951, Loss_test: 0.7952, MSE: 0.5774, KLD: 3.5395, collapsed:  2, time train: 5.728, time test: 0.004
Epoch: 401/1000, Loss: 0.5929, Loss_test: 0.8048, MSE: 0.5752, KLD: 3.5571, collapsed:  2, time train: 5.728, time test: 0.004
Epoch: 402/1000, Loss: 0.5927, Loss_test: 0.7996, MSE: 0.5748, KLD: 3.5713, collapsed:  2, time train: 5.729, time test: 0.004
Epoch: 403/1000, Loss: 0.5952, Loss_test: 0.8040, MSE: 0.5774, KLD: 3.5486, collapsed:  2, time train: 5.732, time test: 0.004
Epoch: 404/1000, Loss: 0.5938, Loss_test: 0.7884, MSE: 0.5759, KLD: 3.5639, collapsed:  2, time train: 5.727, time test: 0.004
Epoch: 405/1000, Loss: 0.5932, Loss_test: 0.7952, MSE: 0.5753, KLD: 3.5677, collapsed:  2, time train: 5.726, time test: 0.004
Epoch: 406/1000, Loss: 0.5926, Loss_test: 0.7965, MSE: 0.5748, KLD: 3.5698, collapsed:  2, time train: 5.729, time test: 0.004
Epoch: 407/1000, Loss: 0.5929, Loss_test: 0.8062, MSE: 0.5751, KLD: 3.5635, collapsed:  2, time train: 5.728, time test: 0.004
Epoch: 408/1000, Loss: 0.5929, Loss_test: 0.8086, MSE: 0.5752, KLD: 3.5556, collapsed:  2, time train: 5.728, time test: 0.004
Epoch: 409/1000, Loss: 0.5924, Loss_test: 0.8008, MSE: 0.5746, KLD: 3.5623, collapsed:  2, time train: 5.727, time test: 0.004
Epoch: 410/1000, Loss: 0.5917, Loss_test: 0.8108, MSE: 0.5739, KLD: 3.5667, collapsed:  2, time train: 5.731, time test: 0.004
Epoch: 411/1000, Loss: 0.5928, Loss_test: 0.8253, MSE: 0.5750, KLD: 3.5653, collapsed:  2, time train: 5.732, time test: 0.004
Epoch: 412/1000, Loss: 0.5919, Loss_test: 0.8059, MSE: 0.5740, KLD: 3.5741, collapsed:  2, time train: 5.729, time test: 0.004
Epoch: 413/1000, Loss: 0.5914, Loss_test: 0.8084, MSE: 0.5735, KLD: 3.5779, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 414/1000, Loss: 0.5912, Loss_test: 0.7979, MSE: 0.5733, KLD: 3.5803, collapsed:  2, time train: 5.729, time test: 0.004
Epoch: 415/1000, Loss: 0.5918, Loss_test: 0.8128, MSE: 0.5739, KLD: 3.5806, collapsed:  2, time train: 5.731, time test: 0.004
Epoch: 416/1000, Loss: 0.5907, Loss_test: 0.8069, MSE: 0.5728, KLD: 3.5868, collapsed:  2, time train: 5.726, time test: 0.004
Epoch: 417/1000, Loss: 0.5912, Loss_test: 0.8039, MSE: 0.5732, KLD: 3.5861, collapsed:  2, time train: 5.731, time test: 0.004
Epoch: 418/1000, Loss: 0.5909, Loss_test: 0.8067, MSE: 0.5730, KLD: 3.5861, collapsed:  2, time train: 5.732, time test: 0.004
Epoch: 419/1000, Loss: 0.5906, Loss_test: 0.8074, MSE: 0.5726, KLD: 3.5818, collapsed:  2, time train: 5.729, time test: 0.004
Epoch: 420/1000, Loss: 0.5904, Loss_test: 0.8078, MSE: 0.5724, KLD: 3.5905, collapsed:  2, time train: 5.729, time test: 0.004
Epoch: 421/1000, Loss: 0.5908, Loss_test: 0.8021, MSE: 0.5729, KLD: 3.5816, collapsed:  2, time train: 5.728, time test: 0.004
Epoch: 422/1000, Loss: 0.5900, Loss_test: 0.8115, MSE: 0.5721, KLD: 3.5922, collapsed:  2, time train: 5.729, time test: 0.004
Epoch: 423/1000, Loss: 0.5906, Loss_test: 0.8099, MSE: 0.5726, KLD: 3.5966, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 424/1000, Loss: 0.5901, Loss_test: 0.8048, MSE: 0.5721, KLD: 3.5942, collapsed:  2, time train: 5.730, time test: 0.004
Epoch: 425/1000, Loss: 0.5906, Loss_test: 0.8088, MSE: 0.5726, KLD: 3.5960, collapsed:  2, time train: 5.733, time test: 0.004
Epoch: 426/1000, Loss: 0.5904, Loss_test: 0.8024, MSE: 0.5725, KLD: 3.5878, collapsed:  2, time train: 5.731, time test: 0.004
Epoch: 427/1000, Loss: 0.5911, Loss_test: 0.8123, MSE: 0.5731, KLD: 3.5919, collapsed:  2, time train: 5.729, time test: 0.004
Epoch: 428/1000, Loss: 0.5909, Loss_test: 0.8132, MSE: 0.5730, KLD: 3.5882, collapsed:  2, time train: 5.731, time test: 0.004
Epoch: 429/1000, Loss: 0.5900, Loss_test: 0.8127, MSE: 0.5720, KLD: 3.5908, collapsed:  2, time train: 5.730, time test: 0.004
Epoch: 430/1000, Loss: 0.5895, Loss_test: 0.8081, MSE: 0.5716, KLD: 3.5879, collapsed:  2, time train: 5.729, time test: 0.004
Epoch: 431/1000, Loss: 0.5891, Loss_test: 0.8095, MSE: 0.5711, KLD: 3.5940, collapsed:  2, time train: 5.730, time test: 0.004
Epoch: 432/1000, Loss: 0.5894, Loss_test: 0.8117, MSE: 0.5714, KLD: 3.5962, collapsed:  2, time train: 5.730, time test: 0.004
Epoch: 433/1000, Loss: 0.5890, Loss_test: 0.8141, MSE: 0.5710, KLD: 3.6023, collapsed:  2, time train: 5.729, time test: 0.004
Epoch: 434/1000, Loss: 0.5899, Loss_test: 0.8152, MSE: 0.5719, KLD: 3.5957, collapsed:  2, time train: 5.732, time test: 0.004
Epoch: 435/1000, Loss: 0.5901, Loss_test: 0.8180, MSE: 0.5722, KLD: 3.5836, collapsed:  2, time train: 5.730, time test: 0.004
Epoch: 436/1000, Loss: 0.5898, Loss_test: 0.8150, MSE: 0.5719, KLD: 3.5845, collapsed:  2, time train: 5.729, time test: 0.004
Epoch: 437/1000, Loss: 0.5896, Loss_test: 0.8142, MSE: 0.5717, KLD: 3.5885, collapsed:  2, time train: 5.732, time test: 0.004
Epoch: 438/1000, Loss: 0.5906, Loss_test: 0.8134, MSE: 0.5727, KLD: 3.5827, collapsed:  2, time train: 5.732, time test: 0.004
Epoch: 439/1000, Loss: 0.5905, Loss_test: 0.8085, MSE: 0.5725, KLD: 3.5880, collapsed:  2, time train: 5.732, time test: 0.004
Epoch: 440/1000, Loss: 0.5892, Loss_test: 0.8048, MSE: 0.5712, KLD: 3.5983, collapsed:  2, time train: 5.728, time test: 0.004
Epoch: 441/1000, Loss: 0.5894, Loss_test: 0.8127, MSE: 0.5714, KLD: 3.5980, collapsed:  2, time train: 5.732, time test: 0.004
Epoch: 442/1000, Loss: 0.5890, Loss_test: 0.8255, MSE: 0.5710, KLD: 3.5962, collapsed:  2, time train: 5.730, time test: 0.004
Epoch: 443/1000, Loss: 0.5889, Loss_test: 0.8105, MSE: 0.5709, KLD: 3.5958, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 444/1000, Loss: 0.5896, Loss_test: 0.8187, MSE: 0.5716, KLD: 3.5968, collapsed:  2, time train: 5.731, time test: 0.004
Epoch: 445/1000, Loss: 0.5901, Loss_test: 0.8241, MSE: 0.5721, KLD: 3.5945, collapsed:  2, time train: 5.731, time test: 0.004
Epoch: 446/1000, Loss: 0.5903, Loss_test: 0.8301, MSE: 0.5723, KLD: 3.5955, collapsed:  2, time train: 5.729, time test: 0.004
Epoch: 447/1000, Loss: 0.5882, Loss_test: 0.8183, MSE: 0.5702, KLD: 3.6069, collapsed:  2, time train: 5.732, time test: 0.004
Epoch: 448/1000, Loss: 0.5883, Loss_test: 0.8304, MSE: 0.5702, KLD: 3.6104, collapsed:  2, time train: 5.729, time test: 0.004
Epoch: 449/1000, Loss: 0.5876, Loss_test: 0.8269, MSE: 0.5696, KLD: 3.6156, collapsed:  2, time train: 5.730, time test: 0.004
Epoch: 450/1000, Loss: 0.5893, Loss_test: 0.8077, MSE: 0.5712, KLD: 3.6119, collapsed:  2, time train: 5.733, time test: 0.004
Epoch: 451/1000, Loss: 0.5882, Loss_test: 0.8099, MSE: 0.5701, KLD: 3.6123, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 452/1000, Loss: 0.5877, Loss_test: 0.8215, MSE: 0.5697, KLD: 3.6124, collapsed:  2, time train: 5.729, time test: 0.004
Epoch: 453/1000, Loss: 0.5874, Loss_test: 0.8273, MSE: 0.5693, KLD: 3.6134, collapsed:  2, time train: 5.732, time test: 0.004
Epoch: 454/1000, Loss: 0.5865, Loss_test: 0.8275, MSE: 0.5683, KLD: 3.6249, collapsed:  2, time train: 5.732, time test: 0.004
Epoch: 455/1000, Loss: 0.5882, Loss_test: 0.8228, MSE: 0.5701, KLD: 3.6160, collapsed:  2, time train: 5.733, time test: 0.004
Epoch: 456/1000, Loss: 0.5883, Loss_test: 0.8191, MSE: 0.5703, KLD: 3.6067, collapsed:  2, time train: 5.732, time test: 0.004
Epoch: 457/1000, Loss: 0.5882, Loss_test: 0.8184, MSE: 0.5702, KLD: 3.6055, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 458/1000, Loss: 0.5877, Loss_test: 0.8183, MSE: 0.5697, KLD: 3.6050, collapsed:  2, time train: 5.731, time test: 0.004
Epoch: 459/1000, Loss: 0.5883, Loss_test: 0.8181, MSE: 0.5703, KLD: 3.6054, collapsed:  2, time train: 5.731, time test: 0.004
Epoch: 460/1000, Loss: 0.5878, Loss_test: 0.8479, MSE: 0.5698, KLD: 3.5962, collapsed:  2, time train: 5.730, time test: 0.004
Epoch: 461/1000, Loss: 0.5873, Loss_test: 0.8373, MSE: 0.5693, KLD: 3.5953, collapsed:  2, time train: 5.732, time test: 0.004
Epoch: 462/1000, Loss: 0.5876, Loss_test: 0.8260, MSE: 0.5696, KLD: 3.6033, collapsed:  2, time train: 5.732, time test: 0.004
Epoch: 463/1000, Loss: 0.5873, Loss_test: 0.8512, MSE: 0.5692, KLD: 3.6135, collapsed:  2, time train: 5.733, time test: 0.004
Epoch: 464/1000, Loss: 0.5881, Loss_test: 0.8481, MSE: 0.5700, KLD: 3.6065, collapsed:  2, time train: 5.732, time test: 0.004
Epoch: 465/1000, Loss: 0.5875, Loss_test: 0.8317, MSE: 0.5695, KLD: 3.6075, collapsed:  2, time train: 5.729, time test: 0.004
Epoch: 466/1000, Loss: 0.5874, Loss_test: 0.8337, MSE: 0.5693, KLD: 3.6044, collapsed:  2, time train: 5.732, time test: 0.004
Epoch: 467/1000, Loss: 0.5866, Loss_test: 0.8274, MSE: 0.5685, KLD: 3.6102, collapsed:  2, time train: 5.733, time test: 0.004
Epoch: 468/1000, Loss: 0.5864, Loss_test: 0.8135, MSE: 0.5683, KLD: 3.6122, collapsed:  2, time train: 5.730, time test: 0.004
Epoch: 469/1000, Loss: 0.5857, Loss_test: 0.8148, MSE: 0.5676, KLD: 3.6180, collapsed:  2, time train: 5.731, time test: 0.004
Epoch: 470/1000, Loss: 0.5862, Loss_test: 0.8244, MSE: 0.5681, KLD: 3.6220, collapsed:  2, time train: 5.733, time test: 0.004
Epoch: 471/1000, Loss: 0.5867, Loss_test: 0.8317, MSE: 0.5686, KLD: 3.6176, collapsed:  2, time train: 5.733, time test: 0.004
Epoch: 472/1000, Loss: 0.5867, Loss_test: 0.8289, MSE: 0.5686, KLD: 3.6170, collapsed:  2, time train: 5.732, time test: 0.004
Epoch: 473/1000, Loss: 0.5857, Loss_test: 0.8308, MSE: 0.5676, KLD: 3.6241, collapsed:  2, time train: 5.732, time test: 0.004
Epoch: 474/1000, Loss: 0.5855, Loss_test: 0.8237, MSE: 0.5674, KLD: 3.6261, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 475/1000, Loss: 0.5851, Loss_test: 0.8369, MSE: 0.5670, KLD: 3.6266, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 476/1000, Loss: 0.5856, Loss_test: 0.8282, MSE: 0.5675, KLD: 3.6212, collapsed:  2, time train: 5.732, time test: 0.004
Epoch: 477/1000, Loss: 0.5855, Loss_test: 0.8355, MSE: 0.5673, KLD: 3.6261, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 478/1000, Loss: 0.5850, Loss_test: 0.8377, MSE: 0.5669, KLD: 3.6214, collapsed:  2, time train: 5.734, time test: 0.003
Epoch: 479/1000, Loss: 0.5850, Loss_test: 0.8116, MSE: 0.5669, KLD: 3.6297, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 480/1000, Loss: 0.5843, Loss_test: 0.8304, MSE: 0.5661, KLD: 3.6348, collapsed:  2, time train: 5.729, time test: 0.004
Epoch: 481/1000, Loss: 0.5847, Loss_test: 0.8228, MSE: 0.5665, KLD: 3.6313, collapsed:  2, time train: 5.733, time test: 0.004
Epoch: 482/1000, Loss: 0.5851, Loss_test: 0.8313, MSE: 0.5670, KLD: 3.6237, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 483/1000, Loss: 0.5845, Loss_test: 0.8312, MSE: 0.5664, KLD: 3.6284, collapsed:  2, time train: 5.733, time test: 0.004
Epoch: 484/1000, Loss: 0.5848, Loss_test: 0.8181, MSE: 0.5667, KLD: 3.6326, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 485/1000, Loss: 0.5849, Loss_test: 0.8271, MSE: 0.5667, KLD: 3.6331, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 486/1000, Loss: 0.5856, Loss_test: 0.8271, MSE: 0.5674, KLD: 3.6350, collapsed:  2, time train: 5.732, time test: 0.004
Epoch: 487/1000, Loss: 0.5871, Loss_test: 0.8151, MSE: 0.5690, KLD: 3.6251, collapsed:  2, time train: 5.731, time test: 0.004
Epoch: 488/1000, Loss: 0.5855, Loss_test: 0.8165, MSE: 0.5674, KLD: 3.6264, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 489/1000, Loss: 0.5839, Loss_test: 0.8279, MSE: 0.5657, KLD: 3.6346, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 490/1000, Loss: 0.5840, Loss_test: 0.8199, MSE: 0.5659, KLD: 3.6344, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 491/1000, Loss: 0.5843, Loss_test: 0.8330, MSE: 0.5661, KLD: 3.6322, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 492/1000, Loss: 0.5851, Loss_test: 0.8227, MSE: 0.5670, KLD: 3.6203, collapsed:  2, time train: 5.732, time test: 0.004
Epoch: 493/1000, Loss: 0.5854, Loss_test: 0.8188, MSE: 0.5672, KLD: 3.6271, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 494/1000, Loss: 0.5870, Loss_test: 0.8137, MSE: 0.5688, KLD: 3.6247, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 495/1000, Loss: 0.5861, Loss_test: 0.8235, MSE: 0.5679, KLD: 3.6346, collapsed:  2, time train: 5.733, time test: 0.004
Epoch: 496/1000, Loss: 0.5856, Loss_test: 0.8053, MSE: 0.5674, KLD: 3.6453, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 497/1000, Loss: 0.5857, Loss_test: 0.8117, MSE: 0.5674, KLD: 3.6458, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 498/1000, Loss: 0.5848, Loss_test: 0.8239, MSE: 0.5665, KLD: 3.6529, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 499/1000, Loss: 0.5847, Loss_test: 0.8250, MSE: 0.5665, KLD: 3.6504, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 500/1000, Loss: 0.5848, Loss_test: 0.8403, MSE: 0.5665, KLD: 3.6572, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 501/1000, Loss: 0.5836, Loss_test: 0.8339, MSE: 0.5653, KLD: 3.6615, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 502/1000, Loss: 0.5845, Loss_test: 0.8293, MSE: 0.5662, KLD: 3.6613, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 503/1000, Loss: 0.5830, Loss_test: 0.8295, MSE: 0.5647, KLD: 3.6551, collapsed:  2, time train: 5.733, time test: 0.004
Epoch: 504/1000, Loss: 0.5837, Loss_test: 0.8352, MSE: 0.5654, KLD: 3.6504, collapsed:  2, time train: 5.737, time test: 0.004
Epoch: 505/1000, Loss: 0.5833, Loss_test: 0.8288, MSE: 0.5650, KLD: 3.6530, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 506/1000, Loss: 0.5833, Loss_test: 0.8451, MSE: 0.5651, KLD: 3.6462, collapsed:  2, time train: 5.737, time test: 0.004
Epoch: 507/1000, Loss: 0.5828, Loss_test: 0.8440, MSE: 0.5646, KLD: 3.6504, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 508/1000, Loss: 0.5837, Loss_test: 0.8298, MSE: 0.5655, KLD: 3.6507, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 509/1000, Loss: 0.5827, Loss_test: 0.8382, MSE: 0.5645, KLD: 3.6439, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 510/1000, Loss: 0.5836, Loss_test: 0.8131, MSE: 0.5654, KLD: 3.6397, collapsed:  2, time train: 5.736, time test: 0.004
Epoch: 511/1000, Loss: 0.5844, Loss_test: 0.8398, MSE: 0.5662, KLD: 3.6340, collapsed:  2, time train: 5.730, time test: 0.004
Epoch: 512/1000, Loss: 0.5829, Loss_test: 0.8362, MSE: 0.5647, KLD: 3.6468, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 513/1000, Loss: 0.5821, Loss_test: 0.8337, MSE: 0.5638, KLD: 3.6506, collapsed:  2, time train: 5.733, time test: 0.004
Epoch: 514/1000, Loss: 0.5824, Loss_test: 0.8366, MSE: 0.5641, KLD: 3.6467, collapsed:  2, time train: 5.734, time test: 0.004
Epoch: 515/1000, Loss: 0.5826, Loss_test: 0.8182, MSE: 0.5644, KLD: 3.6482, collapsed:  2, time train: 5.733, time test: 0.004
Epoch: 516/1000, Loss: 0.5815, Loss_test: 0.8356, MSE: 0.5633, KLD: 3.6526, collapsed:  2, time train: 5.733, time test: 0.004
Epoch: 517/1000, Loss: 0.5826, Loss_test: 0.8401, MSE: 0.5643, KLD: 3.6538, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 518/1000, Loss: 0.5813, Loss_test: 0.8222, MSE: 0.5630, KLD: 3.6605, collapsed:  2, time train: 5.737, time test: 0.004
Epoch: 519/1000, Loss: 0.5814, Loss_test: 0.8323, MSE: 0.5631, KLD: 3.6566, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 520/1000, Loss: 0.5815, Loss_test: 0.8350, MSE: 0.5632, KLD: 3.6592, collapsed:  2, time train: 5.732, time test: 0.004
Epoch: 521/1000, Loss: 0.5825, Loss_test: 0.8265, MSE: 0.5642, KLD: 3.6618, collapsed:  2, time train: 5.735, time test: 0.004
Epoch: 522/1000, Loss: 0.5823, Loss_test: 0.8210, MSE: 0.5640, KLD: 3.6585, collapsed:  2, time train: 5.733, time test: 0.004
Epoch: 523/1000, Loss: 0.5811, Loss_test: 0.8230, MSE: 0.5628, KLD: 3.6664, collapsed:  2, time train: 5.732, time test: 0.004
Epoch: 524/1000, Loss: 0.5814, Loss_test: 0.8165, MSE: 0.5631, KLD: 3.6611, collapsed:  2, time train: 5.732, time test: 0.004
Epoch: 525/1000, Loss: 0.5828, Loss_test: 0.8365, MSE: 0.5645, KLD: 3.6587, collapsed:  2, time train: 5.733, time test: 0.004
Epoch: 526/1000, Loss: 0.5821, Loss_test: 0.8295, MSE: 0.5638, KLD: 3.6620, collapsed:  2, time train: 5.733, time test: 0.004
Epoch: 527/1000, Loss: 0.5806, Loss_test: 0.8200, MSE: 0.5622, KLD: 3.6696, collapsed:  2, time train: 5.733, time test: 0.004
